"auc","item","ownerRealm","bid","buyout","quantity","timeLeft","rand","seed","context","itemname","itemclass","vendorprice"
"1546646284","24922","Blade's Edge","30467059","31088836","1","VERY_LONG","0","0","28","Grimscale Helm","4","27838"
"1546646283","159174","Blade's Edge","63037807","64324293","1","VERY_LONG","0","0","0","Freehold Belt","4","200630"
"1546646281","25036","Blade's Edge","32888970","33560174","1","VERY_LONG","0","0","36","Boulderfist Cloak","4","31512"
"1546646280","36367","Blade's Edge","21048086","21477639","1","VERY_LONG","0","0","36","Magnataur Helm","4","44090"
"1546646279","169406","Blade's Edge","86390768","88153845","1","VERY_LONG","0","0","0","Slithershell Boots","4","325698"
"1546646278","82124","Blade's Edge","45636443","46567799","1","VERY_LONG","0","0","36","Miner Girdle","4","64998"
"1546449670","14832","Blade's Edge","54597310","54597310","1","SHORT","0","0","54","Symbolic Vambraces","4","4160"
"1546646276","55753","Blade's Edge","30742994","31370403","1","VERY_LONG","0","0","36","Brightwood Leggings","4","96586"
"1546449664","15163","Blade's Edge","14366502","14366502","1","SHORT","0","0","54","Imposing Bracers","4","4709"
"1546646275","15164","Blade's Edge","22271230","22725745","1","VERY_LONG","0","0","54","Imposing Vest","4","12790"
"1546646274","55074","Blade's Edge","1211882557","1236614855","1","VERY_LONG","0","0","0","Bloodied Pyrium Boots","4","52058"
"1546449667","15546","Blade's Edge","15579245","15579245","1","SHORT","0","0","54","Thick Scale Breastplate","4","5592"
"1546056469","152541","Eonar","694358","699643","7","VERY_LONG","0","0","0","Coarse Leather","7","1"
"1546449688","3185","Blade's Edge","8197975","8197975","1","SHORT","0","0","54","Acrobatic Staff","2","8088"
"1546646297","62233","Blade's Edge","43291017","44174508","1","VERY_LONG","0","0","0","Lord Rottington's Pressed Wisp Book","4","106170"
"1546580761","12425","Vek'nilash","1939454","2041531","1","LONG","0","0","0","Imperial Plate Bracers","4","10638"
"1546646296","24987","Blade's Edge","72216867","73690681","1","VERY_LONG","0","0","1","Boulderfist Legplates","4","41407"
"1546646295","36396","Blade's Edge","39183578","39983243","1","VERY_LONG","0","0","0","Necropolis Sabatons","4","63428"
"1546646293","25038","Blade's Edge","75552596","77094486","1","VERY_LONG","0","0","29","Forest Shroud","4","29951"
"1546646292","10271","Blade's Edge","4322224506","4410433170","1","VERY_LONG","0","0","0","Masterwork Shield","4","30542"
"1546646291","169398","Blade's Edge","30682122","31308288","1","VERY_LONG","0","0","0","Deeptide Slippers","4","316520"
"1546646290","24975","Blade's Edge","44048893","44947851","1","VERY_LONG","0","0","29","Reaver Greaves","4","31268"
"1546646289","106666","Blade's Edge","336640568","343510784","1","VERY_LONG","0","0","29","Breezestrider Gloves","4","89145"
"1546449683","25220","Blade's Edge","41139084","41139084","1","SHORT","0","0","28","Glorious War-Axe","2","77839"
"1546646288","24927","Blade's Edge","35277733","35997687","1","VERY_LONG","0","0","36","Ango'rosh Sabatons","4","26074"
"1545925476","25140","Blade's Edge","28222474","29707868","1","LONG","0","0","3","Commanding Mallet","2","91900"
"1545925477","67071","Blade's Edge","73531121","77401181","1","LONG","0","0","0","Staff of Old Woes","2","236924"
"1545925478","3189","Blade's Edge","34199998","35999998","1","LONG","0","0","26","Wood Chopper","2","99"
"1545925479","13060","Blade's Edge","10859559","11431115","1","LONG","0","0","0","The Needler","2","60784"
"1545925473","25154","Blade's Edge","10515097","11068524","1","LONG","0","0","0","Blood Groove Blade","2","71921"
"1546646378","24985","Blade's Edge","31075814","31710015","1","VERY_LONG","0","0","28","Boulderfist Gloves","4","20668"
"1545925474","25179","Blade's Edge","42078390","44293043","1","LONG","0","0","29","Nguni Stick","2","77149"
"1546646377","20664","Blade's Edge","405211639","435711440","1","VERY_LONG","0","0","0","Abyssal Cloth Sash","4","17529"
"1545925475","50472","Blade's Edge","83753231","88161296","1","LONG","0","0","0","Nightmare Ender","2","1178456"
"1546646376","154863","Blade's Edge","56796834","57955954","1","VERY_LONG","0","0","0","Barrowknoll Legguards","4","434465"
"1545925484","13015","Blade's Edge","14394597","15152208","1","LONG","0","0","0","Serathil","2","51892"
"1546646375","37197","Blade's Edge","46952766","47910986","1","VERY_LONG","0","0","2","Tattered Castle Drape","4","62947"
"1545925485","37812","Blade's Edge","130493511","137361591","1","LONG","0","0","0","Petrified Ironwood Smasher","2","119580"
"1545925486","24768","Blade's Edge","44443852","46783003","1","LONG","0","0","36","Clefthoof Gloves","4","21798"
"1545925487","10373","Blade's Edge","12444998","13099998","1","LONG","0","0","1","Imbued Plate Leggings","4","29177"
"1545925480","25223","Blade's Edge","13553990","14267358","1","LONG","0","0","29","Windcaller Hatchet","2","75544"
"1545925481","15257","Blade's Edge","14249999","14999999","1","LONG","0","0","0","Shin Blade","2","59919"
"1545925482","15228","Blade's Edge","6482278","6823451","1","LONG","0","0","54","Smashing Star","2","28308"
"1545925492","24950","Blade's Edge","38507387","40534092","1","LONG","0","0","28","Bogslayer Belt","4","19340"
"1545925493","8143","Blade's Edge","30284527","31878450","1","LONG","0","0","54","Chromite Legplates","4","12647"
"1545925494","24910","Blade's Edge","12003853","12635635","1","LONG","0","0","0","Netherstorm Belt","4","24832"
"1545925495","24779","Blade's Edge","19711787","20749250","1","LONG","0","0","28","Boneshredder Shoulderguards","4","32017"
"1546646396","159797","Blade's Edge","177987295","181619689","1","VERY_LONG","0","0","0","Shipwrecker Shield","4","371937"
"1545925488","9956","Blade's Edge","14345474","15100499","1","LONG","0","0","54","Warmonger's Bracers","4","6019"
"1546646395","55557","Blade's Edge","23778805","24264087","1","VERY_LONG","0","0","28","Stonewrought Girdle","4","51745"
"1545925489","106641","Blade's Edge","84661980","89117874","1","LONG","0","0","29","Sunscryer Leggings","4","172231"
"1546580859","36471","Vek'nilash","19877652","20923845","1","LONG","0","0","0","Ice Crystal","4","73206"
"1546646394","25036","Blade's Edge","34351627","35052681","1","VERY_LONG","0","0","36","Boulderfist Cloak","4","31512"
"1545925490","24863","Blade's Edge","31937780","33618716","1","LONG","0","0","29","Blood Knight Boots","4","31382"
"1546646393","20659","Blade's Edge","1466913628","1496850641","1","VERY_LONG","0","0","0","Abyssal Mail Handguards","4","17210"
"1546646392","82179","Blade's Edge","22719225","23182883","1","VERY_LONG","0","0","36","Snowy Girdle","4","67218"
"1545925500","55746","Blade's Edge","7340715","7727069","1","LONG","0","0","36","Mystral Cowl","4","77877"
"1545925501","57","Blade's Edge","89768673","94493340","1","LONG","0","0","14","Acolyte's Robe","4","2"
"1545925502","14450","Blade's Edge","25737879","27092505","1","LONG","0","0","54","Highborne Cloak","4","12864"
"1545925503","24655","Blade's Edge","11767922","12387287","1","LONG","0","0","28","Consortium Robe","4","43348"
"1545925496","9844","Blade's Edge","15451217","16264439","1","LONG","0","0","54","Conjurer's Vest","4","6491"
"1545925497","10077","Blade's Edge","19476290","20501358","1","LONG","0","0","54","Lord's Breastplate","4","19796"
"1545925498","31165","Blade's Edge","230406491","242533149","1","LONG","0","0","0","Nethersteel-Reinforced Gloves","4","23753"
"1545925499","37780","Blade's Edge","21013997","22119997","1","LONG","0","0","0","Condor-Bone Chestguard","4","73131"
"1546646347","55571","Blade's Edge","43044538","43922998","1","VERY_LONG","0","0","36","Sundown Vest","4","94112"
"1546646345","94080","Blade's Edge","66248823","67600840","1","VERY_LONG","0","0","36","Brittle Flamereaver Pauldrons","4","95809"
"1546318658","169932","Vek'nilash","650005000","750005000","1","VERY_LONG","0","0","3","Brineweaver Guardian's Gloves","4","392965"
"1546646341","169426","Blade's Edge","285319726","291142578","1","VERY_LONG","0","0","0","Wavecrash Greaves","4","404254"
"1546580831","55421","Vek'nilash","10019333","10546667","1","LONG","0","0","0","Mereldar Ring","4","65576"
"1546777528","24956","Eonar","16263698","17119683","1","VERY_LONG","0","0","29","Bogslayer Pauldrons","4","29424"
"1546580896","30283","Vek'nilash","1375022","1447392","1","LONG","0","0","0","Pattern: Boots of the Long Road","9","30000"
"1546646433","24975","Blade's Edge","44048893","44947851","1","VERY_LONG","0","0","36","Reaver Greaves","4","31268"
"1546646432","55572","Blade's Edge","109137844","111365147","1","VERY_LONG","0","0","28","Bramblescar Vest","4","95023"
"1546580925","5083","Vek'nilash","680519621","716336444","1","LONG","0","0","0","Pattern: Kodo Hide Bag","9","50"
"1546580920","17062","Vek'nilash","6276642","6606992","1","LONG","0","0","0","Recipe: Mithril Head Trout","9","550"
"1546580916","24299","Vek'nilash","47499904","49999899","1","LONG","0","0","0","Pattern: Cloak of the Black Void","9","20000"
"1545925508","4666","Blade's Edge","44312511","46644749","1","LONG","0","0","26","Burnt Leather Belt","4","37"
"1546646415","94057","Blade's Edge","145885156","148862405","1","VERY_LONG","0","0","36","Battered Saurscale Boots","4","102106"
"1545925509","24739","Blade's Edge","28218544","29703731","1","LONG","0","0","29","Sunroc Shoulderguards","4","28887"
"1545925510","94262","Blade's Edge","45271785","47654511","1","LONG","0","0","36","Faded Spirit-Wrencher Cage","4","101745"
"1546646413","159173","Blade's Edge","37510080","38275592","1","VERY_LONG","0","0","0","Freehold Shoulderpads","4","328862"
"1545925511","8309","Blade's Edge","34427167","36239124","1","LONG","0","0","0","Hero's Leggings","4","29485"
"1545925504","10244","Blade's Edge","22380730","23558664","1","LONG","0","0","54","Heavy Lamellar Leggings","4","21069"
"1545925505","24619","Blade's Edge","12893343","13571940","1","LONG","0","0","28","Vindicator Shoulderpads","4","29636"
"1546646410","159186","Blade's Edge","33572614","34257770","1","VERY_LONG","0","0","0","Foxhollow Leggings","4","428523"
"1545925506","14814","Blade's Edge","34989583","36831141","1","LONG","0","0","0","Warstrike Helmet","4","22359"
"1545925507","14461","Blade's Edge","15225070","16026390","1","LONG","0","0","0","Elunarian Handgrips","4","15207"
"1545925517","116725","Blade's Edge","40015296","42121365","1","LONG","0","0","29","Oshu'gun Ring","4","115987"
"1545925518","15372","Blade's Edge","40658213","42798119","1","LONG","0","0","37","Wolf Rider's Gloves","4","4764"
"1545925519","93554","Blade's Edge","47636000","50143158","1","LONG","0","0","0","Crafted Dreadful Gladiator's Mooncloth Mantle","4","134958"
"1545925512","82206","Blade's Edge","12139603","12778530","1","LONG","0","0","0","Thresher Hood","4","94371"
"1545925513","68752","Blade's Edge","6807882","7166192","1","LONG","0","0","28","Imbued Infantry Belt","4","83"
"1545925514","24651","Blade's Edge","8445453","8889951","1","LONG","0","0","30","Astralaan Shoulderpads","4","31340"
"1545925515","2960","Blade's Edge","17043298","17940314","1","LONG","0","0","26","Journeyman's Gloves","4","38"
"1545925524","9922","Blade's Edge","8085785","8511353","1","LONG","0","0","54","Tracker's Leggings","4","12243"
"1545925525","29425","Blade's Edge","10311400","10854200","200","LONG","0","0","0","Mark of Kil'jaeden","12","200"
"1545925520","31338","Blade's Edge","65332302","68770845","1","LONG","0","0","36","Charlotte's Ivy","4","88355"
"1546646427","36126","Blade's Edge","32925597","33597548","1","VERY_LONG","0","0","36","Muradin Gloves","4","29008"
"1545925521","10199","Blade's Edge","10294789","10836620","1","LONG","0","0","54","Crusader's Leggings","4","20138"
"1545925522","24643","Blade's Edge","14700743","15474467","1","LONG","0","0","29","Mistyreed Shoulderpads","4","29799"
"1545925523","24644","Blade's Edge","15622085","16444301","1","LONG","0","0","29","Mistyreed Bracers","4","20094"
"1546122142","11732","Vek'nilash","25020624","25020624","1","VERY_LONG","0","0","0","Libram of Rumination","9","0"
"1546122141","767","Vek'nilash","88995403","88995403","1","VERY_LONG","0","0","25","Long Bo Staff","2","101"
"1546122140","141565","Vek'nilash","521530089","521530089","1","VERY_LONG","0","0","26","Mir's Enthralling Grasp","4","285845"
"1546580987","17706","Vek'nilash","197501","207896","1","LONG","0","0","0","Plans: Edge of Winter","9","950"
"1546580976","35187","Vek'nilash","186219776","196020817","1","LONG","0","0","0","Schematic: Justicebringer 3000 Specs","9","37500"
"1546777552","21305","Eonar","8360","8800","1","VERY_LONG","0","0","11","Red Helper Box","15","0"
"1546580941","104227","Vek'nilash","348862002","367223160","1","LONG","0","0","0","Technique: Glyph of Pillar of Light","9","0"
"1546580933","24301","Vek'nilash","389066016","409543175","1","LONG","0","0","0","Pattern: White Remedy Cape","9","20000"
"1546580930","11081","Vek'nilash","237404","249899","1","LONG","0","0","0","Formula: Enchant Shield - Lesser Protection","9","200"
"1546777536","24846","Eonar","14024567","14762703","1","VERY_LONG","0","0","28","Fenclaw Waistband","4","20424"
"1546777540","21309","Eonar","18430","19400","1","VERY_LONG","0","0","11","Snowman Kit","15","0"
"1546777543","21301","Eonar","37810","39800","1","VERY_LONG","0","0","11","Green Helper Box","15","0"
"1545792555","4306","Eonar","6360","7955","5","LONG","0","0","0","Silk Cloth","7","150"
"1545661536","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579054","74729","Eonar","1056200","1056200","1","VERY_LONG","0","0","0","Enchant Off-Hand - Major Intellect","8","1000"
"1545661537","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1545661538","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579052","74729","Eonar","1056200","1056200","1","VERY_LONG","0","0","0","Enchant Off-Hand - Major Intellect","8","1000"
"1545661539","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579053","74729","Eonar","1056200","1056200","1","VERY_LONG","0","0","0","Enchant Off-Hand - Major Intellect","8","1000"
"1545661540","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579050","74729","Eonar","1056200","1056200","1","VERY_LONG","0","0","0","Enchant Off-Hand - Major Intellect","8","1000"
"1545661541","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1545661542","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579048","128543","Eonar","7660995","8149995","1","VERY_LONG","0","0","0","Enchant Ring - Binding of Mastery","8","625"
"1545661544","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1545923692","82800","Vek'nilash","11416422","12615768","1","LONG","0","0","0","Pet Cage","17","0"
"1546579046","128543","Eonar","7660995","8149995","1","VERY_LONG","0","0","0","Enchant Ring - Binding of Mastery","8","625"
"1545661545","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579047","128543","Eonar","7660995","8149995","1","VERY_LONG","0","0","0","Enchant Ring - Binding of Mastery","8","625"
"1546579044","10027","Eonar","3625477","3776539","1","VERY_LONG","0","0","0","Black Mageweave Shoulders","4","9570"
"1545661547","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579045","128543","Eonar","7660995","8149995","1","VERY_LONG","0","0","0","Enchant Ring - Binding of Mastery","8","625"
"1546579042","10001","Eonar","1711122","1782419","1","VERY_LONG","0","0","0","Black Mageweave Robe","4","9200"
"1545661549","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579043","7051","Eonar","8278931","8623887","1","VERY_LONG","0","0","0","Earthen Vest","4","4718"
"1546579040","21855","Eonar","1391690","1449678","1","VERY_LONG","0","0","0","Netherweave Tunic","4","45894"
"1545661551","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579041","21855","Eonar","1391690","1449678","1","VERY_LONG","0","0","0","Netherweave Tunic","4","45894"
"1545661552","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579070","153479","Eonar","3480083","3480083","1","VERY_LONG","0","0","0","Enchant Weapon - Torrent of Elements","8","625"
"1545661553","168639","Vek'nilash","1752499","1759999","1","MEDIUM","0","0","0","Deadly Lava Lazuli","3","35000"
"1546579071","153479","Eonar","3480083","3480083","1","VERY_LONG","0","0","0","Enchant Weapon - Torrent of Elements","8","625"
